"Baja" "edatcat" "sexo" "antig" "Nomina" "Pension" "Debito_normal" "Debito_aff" "VISA" "VISA_aff" "MCard" "Amex" "Total_activo" "Total_Plazo" "Total_Inversion" "Total_Seguros" "Total_Vista" "dif_resid" "oper_caj_Libreta" "oper_ven_Libreta" "dif_CC" "dif_Libreta" "dif_Plazo" "dif_Ahorro" "dif_Largo_plazo" "dif_Fondos_inv" "dif_Seguros" "dif_Planes_pension" "dif_Hipoteca" "dif_Prest_personales"
"Baja NO" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 719 1008 0 0 934 "cambio resid. NO" 0 -1284.72 0 -1126.31 0 0 8 0 0 0 719 0
"Baja NO" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 57 "cambio resid. NO" 0 404.5 0 55.6 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 18-25" "No informado" 10 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 371 "cambio resid. NO" 0 156.5 0 363 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 12 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 302 "cambio resid. NO" 0 7.5 0 -280.46 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 16 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 271 0 0 0 0 "cambio resid. NO" 0 0 0 0 0 0 0 0 0 0 0 102
"Baja NO" "edatcat 66.." "No informado" 19 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 16500 0 0 562 "cambio resid. NO" -549.75 0 0 221.97 3000 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 20 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 4018 522 "cambio resid. NO" 0 343 0 85 0 0 0 0 4018 0 0 0
"Baja NO" "edatcat 26-35" "No informado" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 419 0 0 0 10 "cambio resid. NO" 15.5 0 0 0 0 0 0 0 0 0 177 242
"Baja NO" "edatcat 36-45" "No informado" 22 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 174 "cambio resid. NO" 36.55 25 172 0 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 14 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 65 "cambio resid. NO" 112.75 16.5 0 14.88 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 36-45" "HOMBRE" 10 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 186 0 0 0 0 "cambio resid. NO" 0 0 2.32 0 0 0 0 0 0 0 0 162
"Baja NO" "edatcat 66.." "No informado" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 1321 "cambio resid. NO" 62.5 1.75 0 1195.7 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 56-65" "HOMBRE" 16 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 231 "cambio resid. NO" -282.5 57.5 0 160.65 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 5025 0 0 59 "cambio resid. NO" 0 0 0 33 3481 0 0 0 0 0 0 0
"Baja NO" "edatcat 46-55" "No informado" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 2042 0 0 0 13 "cambio resid. NO" 0 0 3.68 0 0 0 0 0 0 0 0 314
"Baja NO" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 41 "cambio resid. NO" 0 417.24 0 19.39 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 20 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 13409 0 840 "cambio resid. NO" 0 96.25 0 185.97 0 0 0 13409 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 99 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 150 "cambio resid. NO" 0 0 0.94 0 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "No informado" 12 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 215 "cambio resid. NO" 350.75 7.5 219.35 0 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1086 0 0 0 4 "cambio resid. NO" 20 88.75 0 1.89 0 0 0 0 0 0 0 1086
"Baja NO" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 449 0 0 0 663 "cambio resid. NO" 0 214.97 0 644.34 0 0 0 0 0 0 0 449
"Baja NO" "edatcat 66.." "No informado" 20 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 149 "cambio resid. NO" 0 15.75 0 -1032.61 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 46-55" "HOMBRE" 19 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 3 "cambio resid. NO" 110 3 0 2.52 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 46-55" "No informado" 15 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 592 0 0 0 35 "cambio resid. NO" 0 0 31.11 3.27 0 0 0 0 0 0 0 376
"Baja NO" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 365 0 0 0 106 "cambio resid. NO" 113.5 10 -6.4 103.99 0 0 0 0 0 0 0 267
"Baja NO" "edatcat 36-45" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal SI" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 286 "cambio resid. NO" 0 -442.95 0 285 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 474 "cambio resid. NO" 27 127.5 0 290 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 36-45" "No informado" 5 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1246 0 0 0 35 "cambio resid. NO" 149.5 311 0 35 0 0 0 0 0 0 0 -13
"Baja NO" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 6081 0 0 7194 "cambio resid. NO" 0 260 261.54 6759.08 0 0 6081 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 17 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 204 "cambio resid. NO" 0 0 0 6.77 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 18-25" "No informado" 7 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 289 0 0 0 2 "cambio resid. NO" 0 -14.88 0 0.26 0 0 0 0 0 0 0 206
"Baja NO" "edatcat 56-65" "HOMBRE" 16 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 1103 0 0 "cambio resid. NO" 0 0 0 0 0 0 0 -1.71 0 0 0 0
"Baja NO" "edatcat 36-45" "HOMBRE" 15 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 627 0 0 0 37 "cambio resid. NO" 0 0 13.56 0 0 0 0 0 0 0 627 0
"Baja NO" "edatcat 36-45" "HOMBRE" 15 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 48 "cambio resid. NO" 165.75 -24.31 0 31 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 15 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 8200 0 1284 255 "cambio resid. NO" 0 -12 0 -379.47 8200 0 0 0 3.7 0 0 0
"Baja NO" "edatcat 26-35" "No informado" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 695 0 0 0 18 "cambio resid. NO" 35.5 -5.19 8.59 0 0 0 0 0 0 0 0 597
"Baja NO" "edatcat 66.." "No informado" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 118 "cambio resid. NO" 60 418.25 0 103.06 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 27 "cambio resid. NO" 0 129 0 6.12 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 9 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 129 "cambio resid. NO" 0 0 0 2.47 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 17 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 3770 0 0 339 "cambio resid. NO" 0 -246.25 0 124.58 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "HOMBRE" 12 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 354 0 0 0 15 "cambio resid. NO" -66 -150 0 -80.7 0 0 0 0 0 0 0 216
"Baja NO" "edatcat 36-45" "HOMBRE" 20 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 49 "cambio resid. NO" 214.75 84.25 0 27 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 18-25" "HOMBRE" 10 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 27 "cambio resid. NO" 0 0 0 13.43 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "No informado" 14 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 705 0 0 360 "cambio resid. NO" 0 -2.9 0 -15.02 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 4000 0 0 243 "cambio resid. NO" -13.5 -30.25 0 -61.71 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 10 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 648 "cambio resid. NO" 0 -249 0 660.33 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "HOMBRE" 12 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 43 "cambio resid. NO" 2.5 187.5 0 42 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 460 "cambio resid. NO" 84.5 367.5 442.23 15.51 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 36-45" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 762 0 26 "cambio resid. NO" 41.5 0 0 26 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 137 0 0 0 67 "cambio resid. NO" 76 153.75 0 64 0 0 0 0 0 0 0 67
"Baja NO" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 112 "cambio resid. NO" 0 0 0 51.56 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 56-65" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 296 0 0 8 "cambio resid. NO" 0 0 0 -2 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "No informado" 13 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 119 "cambio resid. NO" 224 0 0 106.69 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 46-55" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 132 0 0 0 1 "cambio resid. NO" 0 0 0 0.56 0 0 0 0 0 0 0 132
"Baja NO" "edatcat 36-45" "No informado" 10 "Nomina NO" "Pension NO" "Debito normal SI" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 47 "cambio resid. NO" 0 -100 0 43.73 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 6 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 74 "cambio resid. NO" 0 -12.05 0 22.97 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 11 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 1500 0 0 235 "cambio resid. NO" -146 424.25 0 45.17 1500 0 0 0 0 0 0 0
"Baja NO" "edatcat 36-45" "No informado" 14 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2000 7416 0 26 "cambio resid. NO" 0 0 26 0 -7500 0 0 7416 0 0 0 0
"Baja NO" "edatcat 36-45" "HOMBRE" 17 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 496 0 0 0 54 "cambio resid. NO" 132.5 0 0 50.62 0 0 0 0 0 0 0 2
"Baja NO" "edatcat 66.." "No informado" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 44 "cambio resid. NO" -46.5 61.25 0 6.42 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 9 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 372 "cambio resid. NO" 0 126.25 0 13.39 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 6 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 360 "cambio resid. NO" 0 138.75 0 38.57 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 40 "cambio resid. NO" -29.5 -2 0 26 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "HOMBRE" 10 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 1174 0 11 "cambio resid. NO" 0 0 0 -64.83 0 0 0 1174 0 0 0 0
"Baja NO" "edatcat 26-35" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 500 0 0 0 "cambio resid. NO" 0 0 0 -17.29 500 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 15715 0 0 "cambio resid. NO" 0 0 0 0 0 0 0 -55.31 0 0 0 0
"Baja NO" "edatcat 36-45" "HOMBRE" 17 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 120 0 0 0 3 "cambio resid. NO" 0 0 0 2 0 0 0 0 0 0 0 32
"Baja NO" "edatcat 36-45" "No informado" 17 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 295 "cambio resid. NO" 0 365.25 0 200 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "HOMBRE" 13 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 37 "cambio resid. NO" 97.5 10.5 0 25 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "HOMBRE" 10 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 46 0 0 0 41 "cambio resid. NO" -323.88 21.5 -93.17 0 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 18-25" "HOMBRE" 99 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard SI" "Amex NO" 0 0 0 0 52 "cambio resid. NO" -13 -2 0 -38 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 46-55" "No informado" 15 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 6393 0 302 "cambio resid. NO" 91 435 0 302.06 0 0 0 76.22 0 0 0 0
"Baja NO" "edatcat 46-55" "No informado" 19 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 24 "cambio resid. NO" 67 16.25 0 12 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 16283 0 327 "cambio resid. NO" 0 0 128.61 0 0 0 0 -164.32 0 0 0 0
"Baja NO" "edatcat 46-55" "No informado" 16 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 146 "cambio resid. NO" 47 21.5 87.87 20 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 18-25" "HOMBRE" 10 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 198 71 "cambio resid. NO" 210.5 42.25 0 67.56 0 0 0 0 -298.45 0 0 0
"Baja NO" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 81 "cambio resid. NO" 0 0 69.31 0 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 46-55" "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 180 0 0 0 85 "cambio resid. NO" -70.5 97.5 10.83 8 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 16 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 2183 133 "cambio resid. NO" 0 13.75 0 125.06 0 0 0 0 2183 0 0 0
"Baja NO" "edatcat 56-65" "No informado" 7 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 4919 0 0 0 0 "cambio resid. NO" 0 0 0 0 0 0 0 0 0 0 138 0
"Baja NO" "edatcat 46-55" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 215 "cambio resid. NO" -530 0 205.07 0 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 20 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 277 "cambio resid. NO" 0 121.72 0 -5.21 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 3194 0 220 "cambio resid. NO" 0 0 0 220.15 0 0 0 -11.84 0 0 0 0
"Baja NO" "edatcat 46-55" "HOMBRE" 16 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 1867 0 "cambio resid. NO" 0 0 0 0 0 0 0 0 659.09 0 0 0
"Baja NO" "edatcat 36-45" "HOMBRE" 13 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 107 0 0 0 15 "cambio resid. NO" 0 -26.25 0 -175.8 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "HOMBRE" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2650 0 0 104 "cambio resid. NO" 76.75 285.5 0 103.45 2650 0 0 0 0 0 0 0
"Baja NO" "edatcat 18-25" "No informado" 11 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 222 0 60 "cambio resid. NO" 0 28.75 0 56.49 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 36-45" "HOMBRE" 10 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 742 0 0 0 0 "cambio resid. NO" 0 0 0 0 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "HOMBRE" 17 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 540 0 2060 0 0 "cambio resid. NO" 0 0 0 0 0 0 0 0 0 0 0 471
"Baja NO" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 2007 0 0 0 274 "cambio resid. NO" -12.5 8.92 0 303.29 0 0 0 0 0 0 1793 0
"Baja NO" "edatcat 56-65" "HOMBRE" 17 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 578 "cambio resid. NO" 0 -86.75 0 -702.11 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 26-35" "HOMBRE" 12 "Nomina SI" "Pension NO" "Debito normal SI" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 211 "cambio resid. NO" -165.5 -28.79 0 84.62 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 11 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 727 9 "cambio resid. NO" 0 -190.75 0 -7.47 0 0 0 0 727 0 0 0
"Baja NO" "edatcat 46-55" "HOMBRE" 16 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 591 0 10 "cambio resid. NO" 0 0 0 7.96 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 66.." "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 50 0 0 0 41 "cambio resid. NO" 0 -10.5 2.68 -9.67 0 0 0 0 0 0 0 50
"Baja NO" "edatcat 18-25" "No informado" 10 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 58 "cambio resid. NO" -72 0 0 50.51 0 0 0 0 0 0 0 0
"Baja NO" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 221 0 0 0 15 "cambio resid. NO" 127.5 2.5 0 12.07 0 0 0 0 0 0 0 221
